7|30397|A|19374|24323|Niks|Fenenko|21|D|3|0|0|0|0|0|0|2|0
8|30397|A|20181|25870|Jabez|Seymour|23|C|1|1|0|0|2|9|0|1|2
9|30397|A|18714|23116|Zachary|Lessard|24|D|2|0|0|0|0|0|+1|1|0
10|30397|A|18703|23153|Anthony|Lavoie|25|D|3|1|1|1|0|0|+3|0|2
11|30397|A|19579|24614|Raoul|Boilard|27|C|5|4|1|2|11|18|+4|0|2
12|30397|A|19553|24687|Olivier|Lemieux|29|LW|1|0|0|0|0|0|0|2|0
13|30397|A|19112|23821|Shawn|Pearson|34|C|2|1|0|0|6|16|-1|1|2
14|30397|A|20588|26152|Kirill|Evstigneev|39|RW|0|0|0|0|1|1|0|0|0
15|30397|A|19585|24700|Louis-Charles|Plourde|42|LW|0|0|0|0|0|1|0|0|0
16|30397|A|19535|24613|Alexis|Bernier|44|D|1|1|0|1|0|0|+2|3|0
17|30397|A|18823|23140|Julien|Paillé|49|LW|0|0|0|0|1|4|-1|1|0
0|30398|H|19570|24633|Vincent|Murray|2|D|2|1|1|0|0|0|+1|0|0
1|30398|H|20537|26103|Bruno|Jalasti|3|D|0|0|0|1|0|0|+2|0|2
2|30398|H|18412|22506|Simon|Maltais|5|D|2|1|0|0|0|0|-2|2|0
3|30398|H|18754|23133|Andrew|Gweon|6|C|0|0|0|0|9|14|0|0|0
4|30398|H|20285|25773|Xavier|Lebel|9|RW|2|0|0|0|0|1|-1|0|0
5|30398|H|19211|24201|Leyton|Stewart|11|D|1|0|0|0|0|0|-1|2|0
6|30398|H|18205|22255|Charles|Savoie|18|LW|2|2|0|0|0|0|-1|2|0
7|30398|H|18243|22266|Mikael|Huchette|19|RW|6|1|0|0|15|24|-2|1|2
8|30398|H|19823|25111|Dalan|Grubissa|21|LW|1|1|0|1|0|0|-1|2|0
9|30398|H|20512|26082|Jake|Moffat|26|D|1|0|0|0|0|0|0|0|0
10|30398|H|18830|23625|Charles-Olivier|Villeneuve|27|LW|1|0|0|0|0|0|-2|0|0
11|30398|H|18739|23131|Kassim|Gaudet|28|LW|2|1|0|0|2|2|0|3|0
12|30398|H|20548|26114|Antoine|Dorion|37|C|2|0|0|2|4|15|+1|0|0
13|30398|H|19837|24067|Carl-Anthony|Massé|57|C|1|0|0|0|7|13|-1|0|0
14|30398|H|19923|25183|Nathan|Plamondon-Michaud|77|RW|1|1|0|0|0|0|0|0|0
15|30398|H|19203|23388|Antoine|Michaud|89|D|0|0|0|0|0|0|-3|1|7
16|30398|H|19206|23968|Pier-Etienne|Cloutier|90|LW|5|2|2|0|0|0|0|1|0
17|30398|H|18798|23252|Zachary|Marquis-Laflamme|94|RW|1|1|0|1|0|0|-1|0|0
0|30398|A|19524|24628|Julien|Lanthier|3|D|1|1|1|0|0|0|+2|0|0
1|30398|A|19125|23547|Jules|Boilard|8|RW|3|1|0|2|0|1|+2|1|0
2|30398|A|19518|24636|Justin|Poirier|9|RW|6|3|3|0|0|2|+1|1|2
3|30398|A|20172|25761|Olivier|Lampron|11|RW|0|0|0|0|0|2|-1|0|0
4|30398|A|19590|24665|Mattias|Gilbert|13|D|0|0|0|0|0|0|0|0|0
5|30398|A|18318|22375|Émile|Chouinard|15|D|1|0|0|0|0|0|+1|4|0
6|30398|A|18206|22270|Matthew|MacDonald|17|LW|2|1|0|0|2|3|+1|1|0
7|30398|A|19374|24323|Niks|Fenenko|21|D|2|0|0|0|0|0|+2|1|2
8|30398|A|20181|25870|Jabez|Seymour|23|C|0|0|0|0|2|10|-1|0|0
9|30398|A|18714|23116|Zachary|Lessard|24|D|2|0|0|1|0|0|0|0|2
10|30398|A|18703|23153|Anthony|Lavoie|25|D|1|0|0|0|0|0|0|2|2
11|30398|A|19579|24614|Raoul|Boilard|27|C|3|1|1|0|19|23|+2|0|0
12|30398|A|19553|24687|Olivier|Lemieux|29|LW|0|0|0|0|0|3|0|1|0
13|30398|A|19112|23821|Shawn|Pearson|34|C|3|2|0|1|9|22|+1|1|2
14|30398|A|20588|26152|Kirill|Evstigneev|39|RW|0|0|0|0|0|0|0|0|0
15|30398|A|19585|24700|Louis-Charles|Plourde|42|LW|2|2|0|1|0|3|0|0|0
16|30398|A|19535|24613|Alexis|Bernier|44|D|3|0|0|0|0|0|-1|0|0
17|30398|A|18823|23140|Julien|Paillé|49|LW|0|0|0|0|0|0|0|2|0
0|30399|H|19586|24675|Justin|Lemay|2|D|0|0|0|0|0|0|0|1|0
1|30399|H|18295|22465|Lou-Félix|Denis|5|C|2|2|0|0|7|13|0|3|0
2|30399|H|19566|24688|Félix|Plamondon|6|D|2|0|0|1|0|0|+2|0|0
3|30399|H|18726|23105|Isaac|Ménard|8|D|2|1|0|0|0|0|0|4|0
4|30399|H|19147|23784|Éli|Baillargeon|11|LW|0|0|0|0|0|0|0|0|0
5|30399|H|19097|23769|Thomas|Hébert|44|D|2|1|0|0|0|0|0|0|2
6|30399|H|19076|23780|Jordan|Tourigny|49|D|3|1|0|0|0|0|+2|1|2
7|30399|H|19745|25093|Leo|Braillard|53|RW|2|0|0|0|0|0|0|0|2
8|30399|H|19536|24626|Félix|Lacerte|55|RW|5|4|0|1|0|0|+1|0|0
9|30399|H|18774|23165|Alexis|Bonefon|61|LW|0|0|0|0|1|1|0|1|0
10|30399|H|18913|23280|Alexis|Beaulac|71|D|2|0|0|0|0|0|0|0|0
11|30399|H|19595|24690|Brett|Yuzik|72|RW|0|0|0|0|0|0|+1|0|0
12|30399|H|19115|23851|Natan|Éthier|78|LW|1|1|0|0|0|0|0|2|4
13|30399|H|19552|24991|Jordan|Forget|81|RW|2|1|0|0|2|8|0|1|0
